V1,V2,V3,V4
19.0,8.0,18.0,1.0
52.0,95.0,61.0,91.0
156.0,71.0,121.0,48.0
50.0,20.0,25.0,12.0
25.0,13.0,21.0,8.0
130.0,84.0,135.0,79.0
137.0,110.0,109.0,90.0
81.0,34.0,62.0,17.0
652.0,183.0,453.0,157.0
69.0,54.0,65.0,26.0
37.0,65.0,42.0,54.0
20.0,5.0,18.0,6.0
155.0,336.0,106.0,237.0
17.0,13.0,19.0,6.0
126.0,41.0,111.0,26.0
27.0,0.16465616084918522,18.0,0.912437875131811
3.0,37.0,3.0,16.0
33.0,48.0,27.0,29.0
77.0,37.0,88.0,28.0
94.0,41.0,52.0,27.0
18.0,0.3236466013247592,15.0,0.0184711408772954
14.0,17.0,9.0,12.0
208.0,50.0,170.0,40.0
130.0,0.8769409524836034,100.0,1.0
278.0,183.0,233.0,125.0
14.0,1.0,7.0,0.1942520454229768
397.0,246.0,306.0,179.0
587.0,317.0,491.0,268.0
61.0,38.0,64.0,34.0
375.0,162.0,315.0,121.0
64.0,28.0,55.0,21.0
242.0,7.0,179.0,7.0
101.0,84.0,81.0,53.0
0.698943246466598,31.0,0.17898730649862105,32.0
156.0,4.0,108.0,2.0
548.0,655.0,452.0,567.0
192.0,6.0,138.0,4.0
62.0,31.0,53.0,24.0
51.0,6.0,47.0,3.0
99.0,123.0,73.0,92.0
52.0,89.0,53.0,68.0
14.0,4.0,11.0,1.0
15.0,24.0,18.0,21.0
70.0,150.0,41.0,114.0
413.0,283.0,337.0,234.0
99.0,100.0,72.0,85.0
72.0,100.0,56.0,82.0
97.0,164.0,71.0,93.0
12.0,49.0,8.0,20.0
0.7169558350008358,33.0,0.9950597809037912,20.0
66.0,103.0,66.0,83.0
78.0,300.0,55.0,247.0
1.0,143.0,0.5345352224204841,110.0
185.0,115.0,163.0,100.0
14.0,0.4880479951054555,12.0,0.7566951315100835
61.0,38.0,43.0,24.0
419.0,270.0,354.0,192.0
118.0,48.0,107.0,38.0
44.0,20.0,22.0,14.0
0.6519790951951185,599.0,0.3564772747112961,441.0
233.0,100.0,214.0,84.0
53.0,20.0,30.0,28.0
198.0,153.0,190.0,110.0
7.0,30.0,9.0,29.0
81.0,94.0,74.0,70.0
40.0,31.0,24.0,17.0
50.0,31.0,50.0,18.0
78.0,18.0,61.0,25.0
261.0,254.0,177.0,154.0
19.0,8.0,7.0,16.0
28.0,21.0,26.0,12.0
68.0,34.0,67.0,34.0
326.0,327.0,249.0,235.0
21.0,23.0,7.0,16.0
27.0,2.0,25.0,1.0
58.0,27.0,34.0,18.0
128.0,0.28068491954629604,97.0,0.5947075580686366
82.0,39.0,66.0,36.0
46.0,12.0,38.0,13.0
42.0,6.0,36.0,6.0
222.0,58.0,162.0,61.0
236.0,103.0,187.0,76.0
42.0,53.0,41.0,42.0
45.0,0.2596271960676516,41.0,0.0583872451630022
104.0,62.0,85.0,55.0
27.0,7.0,28.0,11.0
272.0,168.0,242.0,122.0
239.0,284.0,196.0,231.0
85.0,85.0,70.0,72.0
84.0,104.0,71.0,78.0
12.0,30.0,4.0,21.0
6.0,20.0,7.0,19.0
19.0,0.23894484859435183,19.0,0.12426337366183271
240.0,100.0,188.0,71.0
166.0,39.0,127.0,37.0
59.0,18.0,36.0,14.0
204.0,171.0,136.0,136.0
27.0,51.0,26.0,31.0
89.0,80.0,78.0,38.0
85.0,0.7419486202970536,58.0,0.04745141191385327
28.0,0.5231566755956164,12.0,0.9720310776707642
77.0,93.0,54.0,69.0
452.0,213.0,353.0,149.0
242.0,98.0,201.0,89.0
248.0,119.0,220.0,103.0
392.0,152.0,330.0,123.0
80.0,0.40693988776430234,51.0,0.1338321163539058
274.0,694.0,236.0,491.0
1.0,28.0,1.0,23.0
65.0,0.6143381545895582,50.0,0.8552883183190846
37.0,0.07665509054879727,37.0,0.0722964927208457
299.0,277.0,218.0,233.0
249.0,97.0,201.0,80.0
58.0,59.0,31.0,39.0
99.0,39.0,86.0,36.0
110.0,48.0,88.0,45.0
40.0,23.0,29.0,15.0
328.0,229.0,262.0,203.0
181.0,158.0,141.0,114.0
170.0,137.0,144.0,119.0
16.0,2.0,13.0,5.0
50.0,0.8721698263633697,36.0,1.0
152.0,64.0,99.0,41.0
82.0,39.0,67.0,28.0
141.0,177.0,113.0,151.0
15.0,0.8779397391640619,13.0,0.061054294000527976
4.0,29.0,4.0,23.0
78.0,199.0,73.0,140.0
21.0,24.0,20.0,17.0
35.0,56.0,23.0,46.0
165.0,46.0,123.0,45.0
47.0,152.0,60.0,106.0
41.0,53.0,19.0,37.0
163.0,7.0,130.0,3.0
41.0,83.0,25.0,55.0
53.0,55.0,44.0,56.0
122.0,384.0,92.0,288.0
187.0,334.0,157.0,247.0
44.0,28.0,23.0,23.0
10.0,11.0,9.0,4.0
21.0,41.0,23.0,40.0
16.0,32.0,19.0,25.0
5.0,157.0,8.0,107.0
100.0,42.0,78.0,25.0
155.0,121.0,120.0,90.0
16.0,13.0,13.0,8.0
108.0,182.0,75.0,142.0
181.0,152.0,144.0,146.0
225.0,134.0,162.0,108.0
185.0,170.0,136.0,117.0
8.0,2.0,8.0,3.0
274.0,362.0,206.0,258.0
16.0,0.09906918703956447,14.0,0.6539314600676093
153.0,198.0,109.0,157.0
6.0,31.0,6.0,24.0
18.0,28.0,11.0,25.0
4.0,12.0,5.0,10.0
67.0,118.0,46.0,89.0
33.0,33.0,31.0,22.0
433.0,673.0,354.0,517.0
110.0,21.0,93.0,24.0
214.0,90.0,180.0,75.0
53.0,35.0,36.0,21.0
379.0,275.0,292.0,217.0
1.0,198.0,0.47956213354105304,149.0
18.0,21.0,15.0,15.0
26.0,17.0,17.0,22.0
44.0,157.0,29.0,111.0
23.0,99.0,13.0,81.0
368.0,312.0,285.0,218.0
79.0,80.0,34.0,60.0
14.0,33.0,12.0,27.0
28.0,0.6528703740483351,29.0,0.5862853582411458
17.0,7.0,18.0,12.0
40.0,18.0,15.0,9.0
19.0,0.22132637298114766,20.0,0.5432001451902295
64.0,64.0,49.0,44.0
43.0,51.0,43.0,42.0
29.0,28.0,20.0,16.0
20.0,25.0,18.0,11.0
102.0,54.0,95.0,48.0
27.0,24.0,21.0,19.0
12.0,13.0,12.0,17.0
41.0,47.0,28.0,41.0
66.0,3.0,62.0,2.0
53.0,97.0,59.0,85.0
38.0,84.0,32.0,54.0
24.0,0.2124376395748444,12.0,0.18466510202728592
26.0,36.0,19.0,28.0
71.0,81.0,63.0,59.0
23.0,38.0,24.0,24.0
51.0,50.0,32.0,49.0
33.0,27.0,35.0,24.0
29.0,7.0,26.0,9.0
18.0,20.0,7.0,6.0
2.0,199.0,1.0,128.0
117.0,140.0,89.0,95.0
65.0,24.0,81.0,18.0
56.0,17.0,44.0,18.0
13.0,10.0,13.0,8.0
75.0,31.0,67.0,25.0
10.0,59.0,2.0,48.0
34.0,13.0,38.0,13.0
23.0,0.8394641950204083,26.0,2.0
18.0,5.0,10.0,4.0
248.0,0.09544122712338787,192.0,0.866114429139518
12.0,32.0,10.0,15.0
42.0,27.0,31.0,21.0
12.0,10.0,15.0,9.0
68.0,74.0,50.0,38.0
78.0,120.0,60.0,65.0
67.0,43.0,36.0,24.0
182.0,0.7253499037839022,154.0,0.4723380533625776
1.0,14.0,2.0,10.0
22.0,11.0,20.0,12.0
14.0,9.0,8.0,3.0
35.0,11.0,29.0,11.0
195.0,117.0,134.0,80.0
19.0,7.0,13.0,4.0
56.0,33.0,43.0,20.0
32.0,10.0,21.0,2.0
107.0,118.0,84.0,93.0
30.0,3.0,30.0,3.0
12.0,99.0,12.0,68.0
20.0,19.0,10.0,6.0
265.0,587.0,204.0,491.0
15.0,57.0,11.0,31.0
3.0,30.0,4.0,21.0
47.0,40.0,37.0,32.0
25.0,6.0,12.0,8.0
9.0,20.0,1.0,19.0
8.0,200.0,4.0,132.0
28.0,0.4039756509816921,28.0,0.8502557731751587
11.0,15.0,12.0,11.0
31.0,146.0,28.0,110.0
33.0,26.0,26.0,31.0
48.0,37.0,36.0,29.0
20.0,4.0,19.0,7.0
102.0,43.0,76.0,36.0
115.0,100.0,103.0,61.0
0.12401347146086616,35.0,0.9864366461543751,25.0
3.0,36.0,5.0,22.0
47.0,5.0,41.0,2.0
6.0,9.0,6.0,8.0
55.0,63.0,71.0,62.0
17.0,11.0,12.0,15.0
63.0,146.0,53.0,100.0
4.0,20.0,3.0,16.0
30.0,0.0633017203855133,20.0,0.06476411089087897
207.0,24.0,165.0,17.0
39.0,18.0,20.0,9.0
8.0,22.0,3.0,22.0
32.0,41.0,24.0,24.0
106.0,122.0,95.0,80.0
8.0,10.0,10.0,16.0
71.0,0.33073535711462254,54.0,1.0
23.0,0.3874026335197229,17.0,0.333383902006268
36.0,34.0,20.0,34.0
51.0,0.39287282816014,42.0,0.048042738688144904
22.0,20.0,19.0,13.0
13.0,12.0,10.0,14.0
149.0,107.0,115.0,90.0
13.0,29.0,12.0,15.0
154.0,0.1768047123432973,140.0,0.8571023797543134
52.0,17.0,32.0,14.0
68.0,0.2135083077450739,50.0,0.5970225469640476
6.0,9.0,6.0,9.0
101.0,45.0,79.0,30.0
67.0,20.0,54.0,15.0
22.0,15.0,14.0,15.0
21.0,33.0,14.0,38.0
46.0,53.0,34.0,33.0
38.0,43.0,29.0,34.0
34.0,26.0,17.0,10.0
108.0,4.0,93.0,3.0
98.0,0.45819630989809523,71.0,0.3530257367112556
17.0,11.0,20.0,6.0
83.0,89.0,69.0,79.0
17.0,25.0,12.0,15.0
20.0,7.0,12.0,2.0
4.0,15.0,5.0,12.0
40.0,90.0,29.0,68.0
9.0,5.0,13.0,2.0
6.0,18.0,10.0,21.0
53.0,44.0,40.0,44.0
50.0,69.0,50.0,57.0
131.0,80.0,106.0,67.0
73.0,203.0,75.0,146.0
13.0,0.49467115576761544,10.0,0.6762259156455848
17.0,23.0,7.0,10.0
11.0,5.0,10.0,3.0
129.0,212.0,108.0,160.0
221.0,0.8069801119719502,174.0,1.0
13.0,10.0,8.0,9.0
82.0,58.0,68.0,55.0
7.0,22.0,14.0,11.0
36.0,45.0,26.0,26.0
10.0,77.0,13.0,50.0
39.0,35.0,19.0,25.0
582.0,388.0,434.0,323.0
1594.0,1182.0,1290.0,988.0
125.0,231.0,85.0,175.0
38.0,47.0,33.0,25.0
65.0,66.0,58.0,50.0
45.0,138.0,59.0,102.0
22.0,36.0,20.0,20.0
36.0,47.0,37.0,26.0
23.0,35.0,18.0,18.0
136.0,0.8275684348219096,110.0,0.22570290372748925
14.0,2.0,22.0,1.0
25.0,23.0,18.0,15.0
92.0,1.0,83.0,0.5616744069560203
115.0,64.0,99.0,54.0
17.0,0.9490372922344398,17.0,0.19936607165856146
117.0,100.0,93.0,66.0
186.0,118.0,155.0,65.0
111.0,0.6172167100810155,80.0,0.3595128478256011
136.0,162.0,138.0,112.0
109.0,82.0,65.0,54.0
1.0,1143.0,4.0,899.0
2110.0,870.0,1720.0,706.0
24.0,41.0,24.0,44.0
401.0,669.0,322.0,534.0
27.0,22.0,16.0,15.0
250.0,292.0,168.0,248.0
9.0,16.0,17.0,16.0
34.0,19.0,33.0,11.0
24.0,12.0,22.0,18.0
92.0,81.0,84.0,86.0
7.0,12.0,11.0,5.0
14.0,2.0,15.0,3.0
17.0,13.0,10.0,19.0
20.0,16.0,18.0,18.0
27.0,21.0,15.0,19.0
18.0,9.0,9.0,5.0
68.0,48.0,52.0,52.0
13.0,47.0,9.0,42.0
1.0,477.0,0.2523699366693407,349.0
98.0,103.0,88.0,76.0
159.0,210.0,163.0,201.0
42.0,5.0,29.0,5.0
74.0,117.0,62.0,97.0
71.0,129.0,73.0,104.0
414.0,370.0,348.0,262.0
340.0,237.0,255.0,184.0
865.0,1393.0,657.0,1088.0
32.0,6.0,23.0,12.0
72.0,51.0,54.0,29.0
130.0,156.0,131.0,109.0
39.0,77.0,29.0,59.0
19.0,0.8943242473145335,11.0,0.1746266078094838
16.0,4.0,11.0,1.0
86.0,83.0,84.0,47.0
30.0,8.0,22.0,16.0
27.0,0.18476860763074543,22.0,0.3679752232046849
219.0,215.0,175.0,133.0
90.0,122.0,78.0,108.0
17.0,23.0,13.0,19.0
9.0,53.0,7.0,39.0
239.0,316.0,200.0,259.0
122.0,106.0,90.0,70.0
104.0,49.0,79.0,27.0
20.0,0.46362575209597756,9.0,0.8749790199676796
13.0,35.0,11.0,27.0
140.0,110.0,124.0,79.0
24.0,20.0,19.0,20.0
20.0,26.0,14.0,28.0
101.0,35.0,73.0,26.0
38.0,23.0,39.0,24.0
306.0,27.0,221.0,26.0
180.0,104.0,124.0,69.0
36.0,22.0,27.0,10.0
89.0,74.0,82.0,66.0
68.0,20.0,54.0,13.0
52.0,1.0,41.0,0.553225602456532
44.0,17.0,20.0,15.0
34.0,47.0,43.0,59.0
135.0,45.0,106.0,29.0
660.0,288.0,527.0,200.0
25.0,0.007333227320423963,15.0,0.7069931861559496
4.0,14.0,9.0,11.0
34.0,35.0,24.0,31.0
1.0,180.0,1.0,140.0
88.0,123.0,77.0,109.0
8.0,4.0,7.0,0.9894209945662805
26.0,102.0,17.0,71.0
79.0,48.0,52.0,33.0
54.0,45.0,43.0,47.0
45.0,13.0,41.0,13.0
32.0,31.0,30.0,15.0
27.0,28.0,29.0,26.0
24.0,0.1078600813057039,6.0,0.882411613725793
43.0,37.0,39.0,36.0
205.0,4.0,180.0,5.0
107.0,116.0,60.0,101.0
15.0,69.0,20.0,36.0
42.0,39.0,36.0,37.0
13.0,16.0,8.0,9.0
29.0,40.0,11.0,29.0
28.0,0.0519892553110568,24.0,0.06853749353938299
12.0,0.13886682147517937,9.0,0.34181133581552325
34.0,32.0,24.0,34.0
50.0,45.0,29.0,37.0
48.0,11.0,33.0,11.0
11.0,0.10827756580942716,4.0,0.9172663122137908
18.0,29.0,10.0,25.0
74.0,112.0,68.0,87.0
15.0,4.0,8.0,3.0
132.0,267.0,88.0,205.0
30.0,17.0,24.0,13.0
235.0,805.0,177.0,621.0
17.0,4.0,10.0,2.0
51.0,65.0,46.0,60.0
29.0,28.0,27.0,27.0
79.0,192.0,57.0,151.0
32.0,50.0,18.0,54.0
15.0,9.0,13.0,5.0
43.0,75.0,36.0,47.0
13.0,27.0,10.0,30.0
258.0,205.0,214.0,161.0
58.0,34.0,36.0,18.0
73.0,114.0,42.0,92.0
99.0,120.0,99.0,84.0
6.0,34.0,6.0,23.0
85.0,113.0,74.0,80.0
80.0,77.0,51.0,49.0
115.0,58.0,108.0,37.0
111.0,129.0,107.0,73.0
0.12131107148989273,96.0,2.0,61.0
116.0,373.0,71.0,254.0
301.0,202.0,275.0,153.0
168.0,7.0,133.0,4.0
20.0,78.0,18.0,70.0
75.0,77.0,62.0,53.0
10.0,30.0,17.0,21.0
67.0,0.4588624918887815,54.0,0.7069527781870969
35.0,64.0,36.0,43.0
67.0,0.9635745833414868,65.0,0.4953340878145285
9.0,9.0,4.0,5.0
18.0,2.0,13.0,7.0
13.0,63.0,16.0,54.0
30.0,0.5854457638159208,30.0,0.6717260561468897
56.0,22.0,51.0,23.0
31.0,26.0,18.0,37.0
53.0,244.0,46.0,191.0
4.0,924.0,5.0,741.0
7.0,10.0,5.0,6.0
40.0,6.0,44.0,2.0
18.0,229.0,8.0,169.0
30.0,70.0,17.0,47.0
2.0,26.0,2.0,20.0
83.0,94.0,77.0,81.0
0.84342704412078,15.0,0.8320728527242602,12.0
35.0,33.0,29.0,17.0
16.0,37.0,22.0,28.0
17.0,3.0,14.0,2.0
22.0,15.0,11.0,20.0
38.0,106.0,31.0,62.0
4.0,41.0,2.0,20.0
116.0,115.0,109.0,105.0
9.0,5.0,7.0,5.0
29.0,8.0,10.0,8.0
5.0,15.0,5.0,20.0
4.0,13.0,4.0,8.0
103.0,181.0,87.0,144.0
15.0,34.0,23.0,21.0
86.0,0.9280995430196656,77.0,0.8675868327606951
12.0,0.5628608491072771,14.0,0.3722050084082086
39.0,11.0,37.0,4.0
26.0,40.0,18.0,26.0
30.0,29.0,23.0,17.0
203.0,153.0,156.0,104.0
0.9015059076667243,20.0,0.2975489425927318,19.0
85.0,34.0,62.0,27.0
49.0,46.0,32.0,45.0
24.0,16.0,30.0,13.0
44.0,0.051949995279638395,34.0,0.05176265099540045
0.08448600429069264,148.0,0.5780060095797326,127.0
60.0,74.0,40.0,36.0
178.0,79.0,116.0,84.0
18.0,25.0,21.0,24.0
47.0,22.0,44.0,10.0
39.0,65.0,44.0,49.0
0.7048579086134501,85.0,0.024779956125049685,94.0
40.0,0.1433849406070894,26.0,0.7658433441271022
43.0,16.0,34.0,12.0
21.0,6.0,16.0,3.0
18.0,8.0,16.0,5.0
6.0,10.0,12.0,12.0
18.0,46.0,18.0,25.0
25.0,17.0,17.0,10.0
25.0,26.0,21.0,16.0
79.0,5.0,63.0,2.0
122.0,128.0,92.0,119.0
52.0,18.0,50.0,9.0
20.0,62.0,17.0,48.0
70.0,53.0,58.0,30.0
4.0,118.0,4.0,89.0
270.0,342.0,238.0,258.0
26.0,14.0,23.0,12.0
101.0,90.0,69.0,59.0
47.0,28.0,33.0,30.0
12.0,7.0,13.0,9.0
25.0,13.0,21.0,4.0
10.0,18.0,17.0,15.0
1.0,20.0,3.0,16.0
4.0,677.0,1.0,526.0
92.0,95.0,68.0,47.0
107.0,66.0,114.0,57.0
178.0,180.0,107.0,149.0
28.0,17.0,25.0,18.0
107.0,66.0,105.0,74.0
23.0,26.0,16.0,19.0
165.0,330.0,132.0,269.0
16.0,23.0,12.0,25.0
10.0,46.0,7.0,23.0
566.0,710.0,462.0,511.0
14.0,25.0,12.0,21.0
25.0,3.0,22.0,1.0
25.0,12.0,23.0,7.0
0.6622257590522885,98.0,0.7725443437882945,71.0
67.0,28.0,44.0,23.0
10.0,8.0,8.0,13.0
83.0,168.0,43.0,151.0
12.0,20.0,8.0,13.0
67.0,100.0,65.0,73.0
65.0,154.0,57.0,127.0
1.0,34.0,2.0,33.0
101.0,703.0,88.0,591.0
15.0,12.0,10.0,8.0
88.0,61.0,67.0,46.0
111.0,111.0,52.0,103.0
5.0,26.0,2.0,22.0
50.0,47.0,31.0,31.0
71.0,56.0,67.0,36.0
87.0,38.0,53.0,33.0
79.0,70.0,56.0,56.0
0.8478650500028109,31.0,0.6578141069694222,31.0
45.0,25.0,42.0,16.0
39.0,47.0,26.0,33.0
86.0,214.0,73.0,154.0
54.0,227.0,44.0,171.0
4.0,34.0,5.0,23.0
104.0,0.752269443479455,83.0,0.6540955362001881
40.0,0.3252084185315304,35.0,0.6753423690238518
14.0,21.0,9.0,17.0
83.0,119.0,54.0,98.0
0.883284124251135,16.0,1.0,10.0
37.0,69.0,24.0,45.0
107.0,86.0,77.0,82.0
277.0,336.0,222.0,247.0
77.0,37.0,55.0,19.0
146.0,155.0,124.0,152.0
47.0,32.0,33.0,20.0
16.0,14.0,19.0,22.0
50.0,92.0,36.0,67.0
1.0,23.0,1.0,13.0
11.0,15.0,15.0,14.0
66.0,65.0,47.0,48.0
7.0,18.0,6.0,12.0
12.0,10.0,5.0,9.0
36.0,51.0,36.0,40.0
104.0,11.0,90.0,10.0
23.0,10.0,16.0,6.0
82.0,49.0,72.0,39.0
20.0,9.0,17.0,4.0
50.0,3.0,38.0,2.0
0.8642361271511613,21.0,0.0927054419327672,15.0
31.0,0.3818324330386319,19.0,0.22439722906077852
42.0,6.0,35.0,4.0
46.0,60.0,40.0,39.0
137.0,20.0,116.0,9.0
40.0,228.0,25.0,198.0
13.0,0.18189219103419807,19.0,0.2108986955330484
87.0,93.0,68.0,74.0
82.0,134.0,78.0,98.0
32.0,31.0,29.0,18.0
89.0,14.0,75.0,6.0
65.0,135.0,53.0,98.0
129.0,86.0,108.0,70.0
7.0,13.0,6.0,12.0
1.0,35.0,2.0,18.0
12.0,0.5816030468554634,14.0,0.05660848226231585
197.0,87.0,155.0,58.0
28.0,591.0,19.0,455.0
161.0,84.0,118.0,72.0
52.0,129.0,45.0,96.0
10.0,16.0,11.0,8.0
1.0,25.0,0.7582257299826825,25.0
265.0,417.0,224.0,338.0
205.0,240.0,154.0,197.0
69.0,16.0,50.0,18.0
4.0,17.0,7.0,16.0
56.0,18.0,48.0,7.0
145.0,108.0,77.0,94.0
1.0,462.0,0.08117776051212122,359.0
18.0,0.8400192844791756,10.0,0.9619846600567843
20.0,29.0,5.0,36.0
15.0,21.0,15.0,5.0
147.0,94.0,97.0,78.0
4.0,28.0,3.0,20.0
77.0,91.0,47.0,55.0
5.0,25.0,2.0,13.0
52.0,63.0,38.0,57.0
127.0,237.0,100.0,178.0
23.0,44.0,17.0,34.0
72.0,66.0,69.0,53.0
40.0,56.0,38.0,32.0
103.0,122.0,84.0,90.0
118.0,97.0,82.0,83.0
0.6699491185869032,18.0,0.9298201821220828,12.0
27.0,46.0,22.0,38.0
35.0,13.0,17.0,8.0
65.0,85.0,64.0,74.0
167.0,225.0,122.0,194.0
32.0,23.0,27.0,13.0
0.7914615966554478,56.0,0.21660651006089326,33.0
180.0,52.0,133.0,34.0
10.0,6.0,14.0,9.0
58.0,17.0,45.0,10.0
11.0,17.0,12.0,12.0
35.0,118.0,28.0,82.0
112.0,238.0,77.0,153.0
63.0,122.0,36.0,87.0
92.0,117.0,80.0,70.0
109.0,46.0,74.0,45.0
28.0,42.0,20.0,30.0
385.0,371.0,309.0,314.0
110.0,137.0,80.0,98.0
84.0,74.0,75.0,51.0
1547.0,1148.0,1100.0,829.0
8.0,13.0,0.5688386548419083,8.0
72.0,190.0,58.0,141.0
239.0,134.0,201.0,96.0
13.0,7.0,12.0,3.0
15.0,21.0,11.0,14.0
88.0,88.0,59.0,63.0
12.0,6.0,11.0,2.0
0.30412380651292414,99.0,0.1533806830323421,72.0
31.0,17.0,28.0,10.0
103.0,117.0,92.0,91.0
48.0,25.0,39.0,17.0
161.0,257.0,126.0,216.0
68.0,59.0,64.0,43.0
45.0,16.0,34.0,19.0
64.0,0.6223127439856087,58.0,0.06059825412661035
27.0,12.0,32.0,11.0
167.0,69.0,118.0,43.0
12.0,11.0,13.0,11.0
40.0,0.33990364876479573,29.0,1.0
36.0,34.0,34.0,25.0
137.0,3.0,91.0,2.0
19.0,55.0,10.0,58.0
51.0,48.0,49.0,51.0
139.0,305.0,110.0,233.0
19.0,31.0,25.0,20.0
18.0,51.0,21.0,27.0
75.0,32.0,62.0,17.0
0.2887942340898392,7.0,0.7494716010221611,8.0
114.0,52.0,88.0,39.0
41.0,0.550456442534911,33.0,0.8378803052148357
348.0,151.0,288.0,126.0
55.0,5.0,61.0,3.0
16.0,12.0,24.0,7.0
42.0,12.0,34.0,5.0
23.0,7.0,19.0,12.0
185.0,52.0,154.0,40.0
70.0,58.0,40.0,27.0
187.0,309.0,145.0,239.0
32.0,47.0,33.0,48.0
13.0,16.0,7.0,6.0
116.0,454.0,99.0,352.0
53.0,42.0,35.0,39.0
129.0,1.0,97.0,1.0
103.0,44.0,89.0,37.0
22.0,80.0,15.0,62.0
79.0,155.0,59.0,141.0
55.0,0.38961184144507166,43.0,0.4969688287224271
175.0,100.0,122.0,97.0
51.0,29.0,53.0,20.0
72.0,54.0,75.0,42.0
135.0,104.0,110.0,86.0
353.0,1395.0,313.0,1062.0
33.0,27.0,34.0,26.0
35.0,77.0,32.0,72.0
304.0,46.0,251.0,34.0
28.0,76.0,25.0,46.0
11.0,23.0,5.0,27.0
76.0,40.0,43.0,31.0
75.0,47.0,55.0,52.0
85.0,32.0,54.0,21.0
124.0,0.2119198050006098,98.0,0.7350106355411059
15.0,5.0,12.0,6.0
14.0,13.0,13.0,13.0
71.0,3.0,54.0,2.0
70.0,13.0,49.0,12.0
0.9693616721469048,110.0,1.0,84.0
36.0,7.0,49.0,2.0
38.0,19.0,33.0,33.0
30.0,38.0,27.0,21.0
94.0,85.0,67.0,73.0
40.0,60.0,23.0,30.0
59.0,28.0,47.0,23.0
88.0,129.0,70.0,94.0
0.4485242207134926,87.0,0.4905096710625978,72.0
4.0,10.0,1.0,2.0
14.0,15.0,17.0,11.0
40.0,50.0,36.0,46.0
127.0,52.0,94.0,40.0
40.0,0.16587162251513388,20.0,0.708185736314224
12.0,23.0,7.0,27.0
16.0,20.0,6.0,13.0
14.0,48.0,18.0,44.0
13.0,17.0,21.0,12.0
31.0,2.0,16.0,1.0
12.0,5.0,6.0,9.0
12.0,1.0,10.0,0.7449324129427393
33.0,0.6797699183002264,30.0,0.24664087980892058
0.12244951823320116,22.0,0.4875002863675767,19.0
52.0,8.0,45.0,5.0
40.0,34.0,29.0,20.0
28.0,8.0,21.0,10.0
23.0,20.0,18.0,12.0
75.0,88.0,42.0,73.0
10.0,23.0,8.0,18.0
233.0,92.0,199.0,80.0
39.0,20.0,21.0,14.0
149.0,48.0,110.0,40.0
28.0,94.0,16.0,61.0
4.0,17.0,5.0,14.0
23.0,5.0,16.0,0.07793885541633672
119.0,87.0,105.0,89.0
10.0,18.0,7.0,14.0
80.0,46.0,37.0,34.0
9.0,19.0,9.0,21.0
10.0,25.0,10.0,10.0
6.0,19.0,7.0,16.0
15.0,9.0,8.0,5.0
21.0,0.4329999309372443,13.0,0.8839458492659119
37.0,62.0,30.0,51.0
141.0,43.0,130.0,31.0
22.0,73.0,12.0,70.0
11.0,8.0,6.0,7.0
26.0,30.0,24.0,19.0
82.0,116.0,66.0,96.0
0.21443677483757773,21.0,1.0,11.0
26.0,22.0,23.0,9.0
100.0,112.0,75.0,88.0
44.0,33.0,32.0,19.0
159.0,393.0,141.0,296.0
2.0,24.0,4.0,24.0
16.0,0.07449755032754157,12.0,0.13930473473357818
21.0,19.0,12.0,13.0
16.0,0.7379899453994624,15.0,0.21956072656342362
8.0,13.0,9.0,17.0
68.0,99.0,35.0,66.0
17.0,20.0,9.0,5.0
17.0,43.0,19.0,35.0
95.0,22.0,62.0,23.0
19.0,32.0,14.0,22.0
12.0,0.8717392265866727,14.0,0.8802263051400006
0.6922773755057929,30.0,0.45602697508412726,29.0
12.0,0.6882309919684428,10.0,0.2985270557838826
76.0,5.0,71.0,3.0
138.0,0.6602527097543824,109.0,0.38985209520834685
17.0,28.0,15.0,23.0
30.0,0.39742303331240236,19.0,0.4516335583692036
102.0,173.0,56.0,120.0
22.0,35.0,23.0,33.0
26.0,5.0,29.0,10.0
9.0,16.0,6.0,18.0
1.0,10.0,2.0,11.0
56.0,46.0,30.0,36.0
2.0,12.0,2.0,12.0
45.0,23.0,29.0,16.0
84.0,33.0,61.0,35.0
133.0,134.0,111.0,109.0
1.0,96.0,0.9366816605721708,87.0
24.0,12.0,23.0,9.0
78.0,68.0,60.0,57.0
23.0,0.46515560454129934,11.0,0.42062565019146547
220.0,250.0,209.0,171.0
24.0,23.0,20.0,18.0
93.0,77.0,92.0,66.0
27.0,31.0,33.0,34.0
168.0,0.7755059713070146,131.0,0.576548204140108
22.0,0.7745922829994927,17.0,0.878993528373989
89.0,197.0,79.0,159.0
48.0,109.0,47.0,72.0
30.0,56.0,25.0,40.0
117.0,12.0,101.0,12.0
15.0,17.0,14.0,12.0
14.0,61.0,11.0,41.0
24.0,8.0,23.0,4.0
21.0,19.0,13.0,16.0
21.0,8.0,29.0,6.0
67.0,117.0,69.0,83.0
100.0,208.0,66.0,148.0
69.0,0.3891508095208436,71.0,0.7549047917009427
25.0,27.0,21.0,28.0
76.0,90.0,57.0,75.0
61.0,52.0,52.0,56.0
69.0,68.0,44.0,59.0
89.0,52.0,68.0,34.0
36.0,24.0,31.0,26.0
27.0,26.0,16.0,21.0
152.0,98.0,137.0,76.0
55.0,121.0,43.0,97.0
36.0,4.0,23.0,6.0
14.0,0.339444438719811,14.0,0.02974338146061717
50.0,0.9386153091914979,35.0,0.1482093540464986
60.0,40.0,55.0,33.0
